frame,cpu_ms,gpu_ms
1147,0.5285,0.8519
1148,0.5152,0.8380
1149,0.5207,0.8481
1150,0.5324,0.8503
1151,0.5184,0.8582
1152,0.5268,0.8597
1153,0.5193,0.8476
1154,0.5371,0.8631
1155,0.5808,0.8421
1156,0.4692,0.8428
1157,0.5463,0.8368
1158,0.5011,0.8270
1159,0.5271,0.8514
1160,0.5195,0.8531
1161,0.5080,0.8560
1162,0.5417,0.8625
1163,0.5279,0.9753
1164,0.5296,1.0934
1165,0.5290,0.8613
1166,0.6488,0.8990
1167,0.6749,0.8530
1168,0.5381,0.8390
1169,0.5677,0.8501
1170,0.5011,0.8508
1171,0.5138,0.8557
1172,0.5312,0.9756
1173,0.5327,1.1005
1174,0.5295,0.8438
1175,0.6591,0.8436
1176,0.6827,0.8472
1177,0.5087,0.8653
1178,0.5041,0.8565
1179,0.5247,0.8542
1180,0.5594,0.8650
1181,0.5093,0.8554
1182,0.5353,0.8548
1183,0.5273,0.8400
1184,0.5076,0.8452
1185,0.5319,0.8362
1186,0.5192,0.8563
1187,0.5258,0.8428
1188,0.5175,0.8517
1189,0.5444,0.8390
1190,0.5060,0.8293
1191,0.5344,0.8598
1192,0.5128,0.8350
1193,0.5141,0.8564
1194,0.5543,0.8508
1195,0.4945,1.0663
1196,0.5483,1.1495
1197,0.5180,0.8525
1198,0.7400,0.8493
1199,0.6341,0.8535
1200,0.5143,0.8596
1201,0.5436,0.8636
1202,0.5152,0.8707
1203,0.5347,0.9867
1204,0.5386,1.1222
1205,0.5316,0.8433
1206,0.6501,0.8549
1207,0.7066,0.8523
1208,0.5138,0.8430
1209,0.5238,0.9035
1210,0.5384,0.8873
1211,0.5032,0.8567
1212,0.5732,0.8499
1213,0.5153,0.8464
1214,0.5290,0.8605
1215,0.5142,0.8413
1216,0.5324,0.8525
1217,0.5430,0.8555
1218,0.4943,0.8490
1219,0.5245,0.8566
1220,0.5223,0.8610
1221,0.5157,0.8455
1222,0.5493,0.8648
1223,0.5170,0.8691
1224,0.5128,0.8542
1225,0.6179,0.9728
1226,0.4520,1.0890
1227,0.5192,0.8770
1228,0.6359,0.8577
1229,0.6778,0.8617
1230,0.5600,0.8652
1231,0.5002,0.8490
1232,0.5391,0.8571
1233,0.5296,0.8573
1234,0.4988,1.0553
1235,0.5310,0.8668
1236,0.5233,0.8449
1237,0.7235,0.8496
1238,0.5380,0.8420
1239,0.5113,0.8569
1240,0.5394,0.8591
1241,0.5128,0.8409
1242,0.5441,0.8640
1243,0.5331,0.8665
1244,0.4888,0.8360
1245,0.5448,0.8656
1246,0.5213,0.8522
1247,0.5554,0.8564
1248,0.5178,0.8653
1249,0.5048,0.8628
1250,0.5327,1.0684
1251,0.5335,1.1411
1252,0.5190,0.8432
1253,0.7335,0.8578
1254,0.6280,0.8505
1255,0.5070,0.8545
1256,0.5472,0.8448
1257,0.5151,0.8548
1258,0.5365,0.8521
1259,0.5167,0.8421
1260,0.5356,0.8527
1261,0.5252,0.8491
1262,0.5052,0.8598
1263,0.5321,0.8640
1264,0.5241,0.8470
1265,0.5324,0.8539
1266,0.5360,0.8551
1267,0.5115,0.8456
1268,0.5255,0.9648
1269,0.5322,1.0891
1270,0.5099,0.8462
1271,0.6529,0.8253
1272,0.6932,0.8337
1273,0.5185,0.8736
1274,0.4975,0.8571
1275,0.5226,0.8511
1276,0.5624,0.8745
1277,0.5026,0.8490
1278,0.5318,0.8492
1279,0.5470,0.8519
1280,0.5018,0.8478
1281,0.5229,0.9719
1282,0.5311,1.0955
1283,0.5210,0.8666
1284,0.6566,0.8761
1285,0.6793,0.9068
1286,0.5512,0.8720
1287,0.5517,0.8499
1288,0.5532,0.8642
1289,0.5359,0.8446
1290,0.5062,0.8570
1291,0.5513,0.8648
1292,0.5029,0.8642
1293,0.5407,0.8764
1294,0.5294,1.0750
1295,0.5357,1.0740
1296,0.5396,0.8531
1297,0.7297,0.8532
1298,0.5404,0.8584
1299,0.5373,0.8555
1300,0.5189,0.8525
1301,0.5392,0.8594
1302,0.5366,0.8455
1303,0.5257,0.9955
1304,0.5391,0.8918
1305,0.5056,0.8617
1306,0.6782,0.8545
1307,0.4225,0.8654
1308,0.5653,0.8635
1309,0.5030,0.8432
1310,0.5294,0.8496
1311,0.4931,0.8472
1312,0.5352,0.8493
1313,0.5157,1.0528
1314,0.5076,0.8642
1315,0.5090,0.8383
1316,0.7312,0.8365
1317,0.5453,0.8570
1318,0.5023,0.9641
1319,0.5362,0.8801
1320,0.5340,0.8470
1321,0.6320,0.8499
1322,0.4473,0.8561
1323,0.5097,0.8564
1324,0.5296,0.8415
1325,0.5321,0.8598
1326,0.5337,1.0678
1327,0.5190,0.8581
1328,0.5251,0.8709
1329,0.7505,0.8857
1330,0.5197,0.8743
1331,0.5289,0.8640
1332,0.5454,0.8801
1333,0.5217,0.8978
1334,0.5474,0.8777
1335,0.5369,0.8861
1336,0.5590,0.8782
1337,0.5261,0.9019
1338,0.5597,0.8666
1339,0.5759,0.8669
1340,0.5081,0.8686
1341,0.5099,0.8746
1342,0.5348,0.8580
1343,0.5315,0.8551
1344,0.5303,0.8517
1345,0.5365,0.8350
1346,0.5147,0.8799
1347,0.5325,0.8722
1348,0.5039,0.9845
1349,0.5765,0.8346
1350,0.5230,0.8563
1351,0.6701,0.8321
1352,0.6929,0.8420
1353,0.5098,0.8503
1354,0.5420,0.8443
1355,0.4858,0.8657
1356,0.5445,0.9777
1357,0.5075,1.0814
1358,0.6320,0.8434
1359,0.5363,0.8469
1360,0.6815,0.8561
1361,0.5204,0.8576
1362,0.5305,0.8617
1363,0.5404,0.8575
1364,0.5222,0.8739
1365,0.5190,0.8710
1366,0.5433,0.8607
1367,0.5385,0.8456
1368,0.5255,0.8488
1369,0.5320,0.8539
1370,0.5011,0.8678
1371,0.5458,0.8634
1372,0.5294,0.8550
1373,0.5350,1.0572
1374,0.5361,1.1175
1375,0.4983,0.8414
1376,0.7313,0.8562
1377,0.6216,0.8656
1378,0.5083,0.8757
1379,0.5426,0.8412
1380,0.5244,0.8283
1381,0.5459,0.8349
1382,0.4984,0.8242
1383,0.5157,0.8375
1384,0.5148,0.8549
1385,0.5498,0.8520
1386,0.4839,1.0835
1387,0.5399,1.0829
1388,0.5139,0.8446
1389,0.7548,0.8610
1390,0.5272,0.8531
1391,0.4900,0.8586
1392,0.5283,0.8589
1393,0.5177,0.8593
1394,0.5355,0.8404
1395,0.5133,0.8287
1396,0.5373,0.8437
1397,0.5138,0.8345
1398,0.4999,0.8296
1399,0.5299,0.8530
1400,0.5837,0.8556
1401,0.4370,0.8442
1402,0.5534,0.8461
1403,0.4988,0.9719
1404,0.5157,1.0944
1405,0.5167,0.8391
1406,0.6691,0.8456
1407,0.6746,0.8769
1408,0.5030,0.8586
1409,0.5173,0.8479
1410,0.5492,0.8605
1411,0.5070,0.8348
1412,0.5221,0.8526
1413,0.5326,0.8487
1414,0.4923,0.8510
1415,0.5417,0.8626
1416,0.5007,0.8589
1417,0.5197,0.8379
1418,0.5302,0.8307
1419,0.5173,0.8335
1420,0.4974,0.8544
1421,0.5026,0.8443
1422,0.5148,1.0542
1423,0.5358,0.8509
1424,0.5052,0.8280
1425,0.7367,0.8378
1426,0.5110,0.8434
1427,0.5392,0.8438
1428,0.4839,0.8316
1429,0.5217,0.8422
1430,0.5225,0.8479
1431,0.5269,0.8604
1432,0.5316,0.8499
1433,0.5370,0.8396
1434,0.5256,0.8504
1435,0.5077,0.9722
1436,0.5097,1.1030
1437,0.5392,0.8521
1438,0.6332,0.8324
1439,0.6945,0.8380
1440,0.5137,0.8538
1441,0.4971,0.8521
1442,0.5254,0.8492
1443,0.5276,0.8335
1444,0.5100,0.8346
1445,0.5280,0.8405
1446,0.5221,0.8420
1447,0.5160,0.8386
1448,0.5256,0.8486
1449,0.5210,0.8405
1450,0.5170,0.8555
1451,0.5257,0.8548
1452,0.5161,0.8554
1453,0.5305,0.9590
1454,0.5203,1.0795
1455,0.5155,0.8454
1456,0.6360,0.8589
1457,0.6673,0.8669
1458,0.5282,0.8388
1459,0.5347,0.8428
1460,0.5304,0.8390
1461,0.5072,0.8408
1462,0.5292,0.8445
1463,0.5195,0.8346
1464,0.5143,0.8491
1465,0.5296,0.8348
1466,0.5045,1.0431
1467,0.5349,1.1233
1468,0.5057,0.8392
1469,0.7357,0.8402
1470,0.6247,0.8457
1471,0.5000,0.8857
1472,0.5235,0.8716
1473,0.5250,0.8388
1474,0.5627,0.8261
1475,0.5071,0.8289
1476,0.5181,0.8507
1477,0.5101,0.8555
1478,0.5205,0.8467
1479,0.5463,0.8487
1480,0.5160,0.9756
1481,0.5064,1.0785
1482,0.5264,0.8344
1483,0.6502,0.8256
1484,0.7212,0.8375
1485,0.4344,0.8372
1486,0.5150,0.8597
1487,0.5646,0.8599
1488,0.4876,0.8635
1489,0.5420,0.8356
1490,0.5274,0.8261
1491,0.5791,0.8566
1492,0.4676,0.8576
1493,0.5712,0.8446
1494,0.4816,0.8494
1495,0.5283,0.8517
1496,0.5165,0.8520
1497,0.5230,0.8345
1498,0.5299,0.8456
1499,0.5301,0.8339
1500,0.5020,0.8464
1501,0.5320,1.0166
1502,0.5173,1.0773
1503,0.5340,0.9507
1504,0.7331,0.8928
1505,0.5474,0.8653
1506,0.6069,0.8343
1507,0.4770,0.8703
1508,0.5432,0.8660
1509,0.4957,0.8462
1510,0.5650,1.0504
1511,0.5244,1.0607
1512,0.5128,0.8397
1513,0.7297,0.8509
1514,0.5300,0.8551
1515,0.5150,0.8490
1516,0.5486,0.8520
1517,0.5203,0.8450
1518,0.5125,0.8782
1519,0.5227,0.8462
1520,0.5271,0.8414
1521,0.5302,0.8395
1522,0.5168,0.8431
1523,0.5288,0.8540
1524,0.5233,0.8592
1525,0.5190,0.9977
1526,0.5298,1.0559
1527,0.5345,0.8516
1528,0.6454,0.8398
1529,0.5934,0.8391
1530,0.5315,0.8530
1531,0.5062,0.8436
1532,0.5266,0.8580
1533,0.5377,0.8700
1534,0.5037,0.8456
1535,0.5516,0.8482
1536,0.5127,0.8418
1537,0.4958,0.8466
1538,0.5301,0.8648
1539,0.5185,0.8486
1540,0.5200,0.8341
1541,0.5348,0.9553
1542,0.5034,1.0790
1543,0.5124,0.8515
1544,0.6490,0.8474
1545,0.6688,0.8441
1546,0.5422,0.8350
1547,0.5142,0.8610
1548,0.5129,0.8387
1549,0.5133,0.8909
1550,0.5435,0.8705
1551,0.4998,0.8440
1552,0.5580,0.8458
1553,0.5124,0.8460
1554,0.5191,0.8566
1555,0.5280,0.8470
1556,0.5245,0.8439
1557,0.5365,0.8478
1558,0.5156,0.8484
1559,0.5251,0.8630
1560,0.5270,0.8612
1561,0.5103,1.0869
1562,0.5395,0.8711
1563,0.4905,0.8500
1564,0.7727,0.9580
1565,0.5117,0.8945
1566,0.5162,0.8415
1567,0.6288,0.8371
1568,0.4603,0.8612
1569,0.5168,0.8532
1570,0.5166,0.8582
1571,0.5447,0.8519
1572,0.5164,0.8624
1573,0.5260,0.8642
1574,0.5298,0.8457
1575,0.5280,1.3630
1576,0.5279,1.3025
1577,0.5123,0.8844
1578,1.0560,0.8731
1579,0.4934,0.8948
1580,0.5340,0.8801
1581,0.5326,0.8550
1582,0.5762,0.8545
1583,0.5043,0.8800
1584,0.5357,0.9718
1585,0.6035,0.9029
1586,0.4952,0.8872
1587,0.6079,0.8563
1588,0.4526,1.0912
1589,0.5483,0.8836
1590,0.5088,0.8735
1591,0.7882,0.8430
1592,0.5074,0.8630
1593,0.5441,1.3857
1594,0.5092,1.1719
1595,0.5520,1.0240
1596,1.0479,0.8429
1597,0.8732,0.9463
1598,0.6944,0.8723
1599,0.5024,0.8541
1600,0.6360,1.0626
1601,0.5346,1.1310
1602,0.5259,0.8712
1603,0.7395,0.8481
1604,0.6210,0.8638
1605,0.5392,0.8401
1606,0.5015,0.8418
1607,0.5577,0.8636
1608,0.4822,0.8590
1609,0.5275,1.0980
1610,0.5353,0.9518
1611,0.5412,0.8793
1612,0.7549,0.8554
1613,0.5488,0.8490
1614,0.5043,0.8478
1615,0.5250,0.9801
1616,0.5213,1.0933
1617,0.5255,0.8396
1618,0.6548,0.8360
1619,0.6648,0.8394
1620,0.5198,0.8445
1621,0.5260,0.8605
1622,0.5310,0.8464
1623,0.5228,1.0640
1624,0.5395,0.9879
1625,0.5071,1.0905
1626,0.7579,0.9437
1627,0.4390,0.8665
1628,0.7539,0.8512
1629,0.3962,0.8561
1630,0.5187,0.9768
1631,0.5258,1.0923
1632,0.5506,0.8625
1633,0.6113,0.8672
1634,0.6684,0.8843
1635,0.5453,0.8615
1636,0.5294,0.8667
1637,0.5438,0.8586
1638,0.5025,0.8606
1639,0.5452,0.8757
1640,0.5227,0.8691
1641,0.5202,0.8699
1642,0.5634,0.8782
1643,0.5237,0.9241
1644,0.5228,0.9095
1645,0.5377,0.9781
1646,0.5988,0.9059
1647,0.5246,0.8920
1648,0.6382,0.8727
1649,0.4678,1.1079
1650,0.5627,0.8771
1651,0.5335,0.8889
1652,0.7807,0.9242
1653,0.5711,0.8729
1654,0.5450,1.1046
1655,0.5550,0.9584
1656,0.5290,0.8958
1657,0.7829,0.9451
1658,0.5540,0.9435
1659,0.5552,0.9804
1660,0.7253,0.9611
1661,0.5005,1.0107
1662,0.5765,1.2282
1663,0.5922,0.8563
1664,0.6146,0.8645
1665,0.7740,0.8637
1666,0.5460,0.8534
1667,0.5398,1.2623
1668,0.5390,1.0671
1669,0.5104,0.8469
1670,0.9462,0.8944
1671,0.3339,0.9490
1672,0.5061,0.9600
1673,0.6467,0.9081
1674,0.5245,1.0052
1675,0.6057,0.9783
1676,0.4932,1.2075
1677,0.6577,0.8690
1678,0.5083,0.8716
1679,0.7717,0.8650
1680,0.5253,0.8624
1681,0.5405,0.8640
1682,0.5851,0.9109
1683,0.4715,1.0766
1684,0.5250,1.0004
1685,0.5939,0.8767
1686,0.6977,0.9953
1687,0.6378,0.9195
1688,0.4307,1.1049
1689,0.6722,1.1665
1690,0.4692,1.1440
1691,0.7646,0.8795
1692,0.6798,0.8691
1693,0.6332,0.8662
1694,0.5439,1.1853
1695,0.5374,1.0785
1696,0.5191,0.8863
1697,0.8735,0.8798
1698,0.4277,1.0085
1699,0.5338,0.9447
1700,0.6138,0.9007
1701,0.5697,1.1982
1702,0.5787,1.1506
1703,0.5643,1.1230
1704,0.8202,0.8718
1705,0.4903,0.8638
1706,0.6816,0.8678
1707,0.5233,0.8636
1708,0.5171,0.8590
1709,0.5387,0.8609
1710,0.5237,0.8668
1711,0.5295,0.8651
1712,0.5358,0.8509
1713,0.5395,0.8622
1714,0.5378,0.8470
1715,0.5218,0.8525
1716,0.5345,0.8515
1717,0.5140,1.0623
1718,0.5328,1.1225
1719,0.5267,0.8579
1720,0.7387,0.8430
1721,0.6275,0.8631
1722,0.5354,0.8456
1723,0.5182,0.8499
1724,0.5480,0.8581
1725,0.5146,0.8569
1726,0.5153,0.8525
1727,0.5425,0.8567
1728,0.5314,0.9840
1729,0.5437,0.9090
1730,0.5195,0.9327
1731,0.6290,0.8994
1732,0.4556,0.8588
1733,0.6167,0.8936
1734,0.5472,0.8791
1735,0.5166,0.8772
1736,0.5530,0.8484
1737,0.5120,0.8501
1738,0.5453,0.8663
1739,0.4984,0.8728
1740,0.5277,0.8930
1741,0.5472,1.0440
1742,0.5528,0.9404
1743,0.5196,1.1773
1744,0.6929,1.0788
1745,0.4550,0.9242
1746,0.8295,1.0379
1747,0.5638,0.8818
1748,0.4885,0.8738
1749,0.6526,0.8514
1750,0.3926,1.0445
1751,0.5537,1.1386
1752,0.5290,1.1375
1753,0.7026,0.8384
1754,0.7162,0.8385
1755,0.6243,0.8543
1756,0.4966,0.8745
1757,0.5268,0.8692
1758,0.5590,0.8657
1759,0.5272,0.8590
1760,0.5379,0.8798
1761,0.5278,0.8623
1762,0.5173,0.8484
1763,0.6019,0.8625
1764,0.4737,0.8735
1765,0.5108,0.8683
1766,0.5407,0.9760
1767,0.5355,0.9139
1768,0.5322,0.8618
1769,0.6423,1.1380
1770,0.5204,1.0423
1771,0.5214,1.0226
1772,0.8460,0.8964
1773,0.4259,0.8871
1774,0.6584,0.8557
1775,0.5388,0.8780
1776,0.4534,1.0455
1777,0.5352,0.9899
1778,0.5454,0.9520
1779,0.7318,0.8871
1780,0.4617,1.0941
1781,0.6116,1.0971
1782,0.4778,0.8662
1783,0.7740,0.8597
1784,0.5190,0.8505
1785,0.5171,0.8724
1786,0.5766,0.8460
1787,0.4923,0.8450
1788,0.5410,0.8462
1789,0.5092,0.8660
1790,0.5250,0.8791
1791,0.5281,0.8661
1792,0.5263,0.8645
1793,0.5407,0.8601
1794,0.5219,0.8590
1795,0.5271,0.8654
1796,0.5187,0.8709
1797,0.5318,0.8882
1798,0.5161,0.9432
1799,0.5320,0.9674
1800,0.5575,1.0009
1801,0.5556,1.0907
1802,0.5743,0.9007
1803,0.6362,0.9401
1804,0.6320,0.9281
1805,0.7013,0.9415
1806,0.4503,0.8860
1807,0.5425,1.2012
1808,0.6011,1.0191
1809,0.4859,0.9144
1810,0.8970,0.8739
1811,0.3375,1.0047
1812,0.5653,1.1420
1813,0.5214,0.8631
1814,0.6590,0.8674
1815,0.7125,0.8572
1816,0.5012,0.8590
1817,0.5509,0.8566
1818,0.5195,0.8688
1819,0.5201,0.8552
1820,0.5430,0.8590
1821,0.5431,0.8493
1822,0.5129,0.8645
1823,0.5299,0.8488
1824,0.5174,0.8706
1825,0.5415,0.8868
1826,0.5181,0.9173
1827,0.5431,1.2362
1828,0.5322,1.0892
1829,0.5835,0.9197
1830,0.8843,1.0176
1831,0.5530,0.8675
1832,0.4790,1.1157
1833,0.6665,0.9725
1834,0.3968,0.8830
1835,0.7912,0.9313
1836,0.4579,0.8910
1837,0.5403,0.9688
1838,0.5987,0.8926
1839,0.4838,0.9015
1840,0.6280,0.8807
1841,0.4627,1.0767
1842,0.5693,1.1132
1843,0.5630,0.8773
1844,0.7418,0.9202
1845,0.7487,0.9544
1846,0.6443,0.8804
1847,0.5499,0.9604
1848,0.6859,0.8674
1849,0.3897,1.1414
1850,0.6277,1.0110
1851,0.4372,1.1244
1852,0.8257,0.9110
1853,0.6421,0.7832
1854,1.4808,0.8267
1855,0.0358,0.8867
1856,0.0098,0.8854
1857,1.0440,0.8683
1858,0.5193,0.8562
1859,0.5348,0.8593
1860,0.5263,0.8917
1861,0.5116,0.8715
1862,0.5276,0.8731
1863,0.5675,0.8569
1864,0.5136,0.8732
1865,0.5332,0.8847
1866,0.5215,0.8895
1867,0.5464,0.8804
1868,0.5308,0.8668
1869,0.5592,0.8693
1870,0.5239,0.8537
1871,0.5285,0.8553
1872,0.5209,0.8395
1873,0.5360,0.8486
1874,0.5300,0.8711
1875,0.6728,0.8645
1876,0.3767,0.8572
1877,0.5543,0.8728
1878,0.5351,0.8855
1879,0.4997,0.8671
1880,0.5420,0.8689
1881,0.5412,0.8795
1882,0.5145,0.8668
1883,0.6800,0.8064
1884,0.4085,0.9906
1885,0.5174,1.1022
1886,0.4651,0.9426
1887,0.7464,0.9334
1888,0.8677,0.9818
1889,0.6352,0.9687
1890,0.6525,0.9211
1891,0.6925,0.9619
1892,0.6585,0.9199
1893,0.5932,0.8996
1894,0.7031,0.9850
1895,0.6025,0.9485
1896,0.6479,0.9189
1897,0.7272,1.1602
1898,0.6608,0.8723
1899,0.6214,0.8759
1900,0.9249,0.8892
1901,0.5099,0.8686
1902,0.5490,0.8980
1903,0.5006,0.8652
1904,0.5125,0.8744
1905,0.5614,0.8864
1906,0.5216,0.8810
1907,0.5385,0.8627
1908,0.5506,0.8715
1909,0.5154,0.8851
1910,0.5520,0.8611
1911,0.6603,0.8603
1912,0.4048,0.8637
1913,0.5067,0.8660
1914,0.5285,0.8351
1915,0.5315,0.8358
1916,0.5210,0.8479
1917,0.5026,0.8595
1918,0.5210,0.8597
1919,0.5243,0.8671
1920,0.6128,0.8772
1921,0.4855,0.8587
1922,0.4719,0.8734
1923,0.5434,0.8677
1924,0.5232,0.9137
1925,0.5483,0.8053
1926,2.5064,0.8338
1927,0.0415,0.8469
1928,0.0123,0.8582
1929,0.9993,0.8668
1930,0.4988,0.8634
1931,0.5363,0.8917
1932,0.5303,0.9439
1933,0.5488,0.9863
1934,0.5756,0.9173
1935,0.5543,0.8434
1936,0.6015,0.8388
1937,0.5062,0.8210
1938,0.5034,0.8276
1939,0.5173,0.8725
1940,0.4965,0.8418
1941,0.5227,0.8439
1942,0.5582,0.8344
1943,0.4937,0.8365
1944,0.5253,0.8521
1945,0.5054,0.8542
1946,0.5274,0.8829
1947,0.5588,0.9115
1948,0.5243,0.9338
1949,0.5295,0.8983
1950,0.5576,0.8912
1951,0.5778,0.8986
1952,0.5065,0.9133
1953,0.5515,0.9082
1954,0.5443,0.8962
1955,0.5479,0.8732
1956,0.5490,0.8644
1957,0.5294,0.8671
1958,0.5323,0.8791
1959,0.5145,0.8547
1960,0.5271,0.8427
1961,0.5351,0.8417
1962,0.5071,0.8510
1963,0.5126,0.8411
1964,0.5277,0.8565
1965,0.5365,0.8430
1966,0.5116,0.8402
1967,0.5438,0.8543
1968,0.5138,0.8434
1969,0.5222,0.8621
1970,0.5387,0.8397
1971,0.5139,0.8431
1972,0.5410,0.8398
1973,0.5060,0.8581
1974,0.5261,0.8378
1975,0.5210,0.8277
1976,0.5444,0.8362
1977,0.5073,0.8592
1978,0.5090,0.8575
1979,0.5185,0.8400
1980,0.5421,0.8384
1981,0.5196,0.8353
1982,0.5082,0.8366
1983,0.5216,0.8431
1984,0.5219,0.8445
1985,0.5241,0.8281
1986,0.5237,0.8421
1987,0.5302,0.8390
1988,0.5068,0.8411
1989,0.5423,0.8540
1990,0.5149,0.8399
1991,0.5253,0.8420
1992,0.5382,0.8455
1993,0.5116,0.8438
1994,0.5190,0.8433
1995,0.5323,0.8514
1996,0.5223,0.8775
1997,0.5880,0.8707
1998,0.4721,0.8828
1999,0.5567,0.7703
